id,name,issue_year,main_building_material
ff6aef82-8969-409f-86f8-757624c9ec2c,Bacon,2017,Fiber
89dbc901-4210-409c-89ea-a46c7dbbdff4,Soft chips,2009,Steel
ce64032a-6ee9-4264-b0ea-e45e51e43a92,Fantastic computer,2022,Glass
abdaab79-f802-44d5-a9ec-8660e46d5e20,Sleek steel cheese,2014,Aluminum
4e837ab7-1f5f-4a09-a57b-cc478fb0d024,Sleek chips,2021,Metal
99d3ae6b-3bd9-4ee3-9842-c6be3a61051d,Used soap,2011,Plastic PBT
5895c592-fcbf-4f5a-bddc-dea53cd3b9ae,Fantastic rubber soap,2009,Plastic ABS
c400655f-6f63-445d-a2ac-823674105de8,Tuna,2003,Glass Fiber
adf3a86b-f6ca-4e72-94d8-82b9edc95d7e,Metal bacon,2016,Plastic ABS
54c448cc-8720-44d1-8d93-c26656fd7865,Rubber car,2012,Plastic POM
765d87d5-e6ae-4d6a-adef-7e32dc511b81,Chair,2020,Plastic PBT
4f6ea21e-ea8e-4287-9067-3966dd520277,Awesome frozen soap,2015,Aluminum
d8694b24-8128-433f-ab67-a736ba0dc711,Used hat,2006,Aluminum
7962b8ae-da99-4761-bf5c-3a649c7925dc,Plastic towels,2018,Aluminum
45efa75b-fffe-4dde-859a-a37678676d58,Handmade shirt,2018,Plastic PBT
43e0fed5-f31e-4d97-9ade-30dfe8957c35,Plastic fish,2008,Glass Fiber
9cfa8ddc-1646-4707-b02c-4e06a5dce0fb,Cotton table,2007,Plastic ABS
abc2d8ba-c711-4731-a982-f1e68aac2e64,Ball,2008,Glass Fiber
c9577dde-ae9f-48b5-9795-2be5767f8f88,Sausages,2021,Fiber
f8cd40c7-c0e0-4c99-88ab-d8a61edc2e22,Generic frozen keyboard,2019,Glass Fiber
edc61cd2-fc97-45b1-8b1c-859343ccfdbc,Small soap,2009,Plastic ABS
79014a7f-d304-4b15-b8f7-b285883d20bf,Rubber chicken,2004,Plastic POM
a0d5b052-c7b5-464a-af60-92e91b05c7d2,Awesome soft chair,2022,Plastic ABS
b9bca0e6-f1cc-4bf3-937d-c4407c05ef76,Fantastic rubber sausages,2007,Plastic POM
9ee542d6-0828-46ec-919b-b9c4f5acd7df,Handcrafted fish,2017,Fiber
ac25e642-c0ed-45a8-ae80-1499fefbc920,Incredible shoes,2003,Glass
56bf85d4-6539-432d-b73a-f44087d469c8,Mouse,2004,Metal
1486499b-c4f6-4d43-a3bd-3354a88aa88d,Intelligent sausages,2018,Aluminum
e00e040b-1392-4000-bc2e-2bdd18cb66f3,Sleek bacon,2020,Aluminum
35cfc3c0-34d5-4c3d-80ae-e719843271c2,Tasty plastic chips,2004,Steel
56c80f08-b64f-4865-8f9d-a1ae21ee0b74,Tasty cheese,2022,Fiber
1b86d9e4-8d62-48e2-bcd5-47323c7a8523,Plastic hat,2008,Plastic ABS
32ae36e7-8e9a-4fed-8d47-5813c10ef4e3,Tuna,2001,Plastic PBT
d57baf0a-f50c-4844-ac26-f485c2e48c88,Tuna,2015,Steel
4a9b646f-97c1-474c-a984-86f24afafd77,Towels,2003,Plastic ABS
96a4ec09-ac7d-433c-98cf-c4c200da2bc4,Intelligent steel ball,2000,Glass Fiber
6ed3f4de-8832-4a4a-93ac-cd589c3e803f,Shirt,2011,Fiber
5f739896-2260-413c-8501-f74a7e543c89,Steel gloves,2008,Plastic ABS
d74f039a-c8db-47e2-9241-fa73dfc932c7,Incredible chips,2007,Wood
ae46c02b-8016-4b38-8aa3-74d2cf606ecd,Ergonomic car,2016,Fiber
d480e585-f4be-4100-8090-0168f46309ca,Licensed plastic hat,2016,Aluminum
ee32201e-a89c-4639-a1e0-d111bc720ecd,Rustic soft ball,2000,Aluminum
d28d47ea-ce86-4bd5-83e1-004350c08d98,Practical wooden towels,2008,Plastic ABS
19e80b23-9601-4bb4-ae52-5ad35a3fb254,Licensed granite mouse,2001,Plastic ABS
191823e8-6f46-42a2-9dee-5bbba24e3004,Unbranded chicken,2001,Aluminum
844c3f54-396a-4e13-9e62-6d8157bb19b0,Cotton towels,2012,Plastic ABS
e97d9e22-d56c-4836-9c13-fede9f32b425,Gently used bike,2005,Wood
3df893db-0fe5-4fe8-8c5c-2122e3a60c2c,Refined wooden bike,2013,Fiber
ab8b70c2-716d-4ea9-8f70-87183c4eff17,Sleek hat,2017,Plastic POM
cb997c01-b54c-4402-8237-e3acfdf4f740,Awesome soft towels,2007,Steel
40edc7eb-7e6d-4706-a584-42d670959888,Metal computer,2004,Metal
b4b980f5-ea76-4bb4-a3a5-b2bb706ee81c,Unbranded keyboard,2022,Wood
41ed1a76-924c-4efc-9d0a-57c5a136c6d9,Granite computer,2018,Wood
791bc269-a034-43ed-9b7d-702e311b07d2,New steel towels,2019,Steel
9e8fc6bd-551e-422b-b7a9-ede88b98dfc5,Gently used frozen ball,2006,Glass
00b516ba-99ca-41fb-91a1-a1a55bf83311,Tasty granite chair,2018,Fiber
e752a7e0-7009-46b9-a413-6a02990029f3,Intelligent steel shoes,2021,Plastic ABS
f7b4734c-05f6-463e-99a9-61d07d672233,Fantastic ball,2019,Steel
93c50b33-9b20-490f-9a37-463f35229dc7,Pants,2017,Glass
9aaa1492-ce60-4ec3-b8c6-d9088fb67cc0,New table,2005,Steel
f7bd6c45-5f10-44d7-a80c-53f607b5a874,Cotton towels,2006,Glass
6f40d8c9-1948-4e12-9467-f43cfc58f92c,Gently used bacon,2022,Plastic PBT
929644bd-ded0-4a0b-8597-8c007d14efd5,Table,2001,Plastic ABS
a33a8210-8a7a-418f-ae6e-4b3b706d5043,Wooden pizza,2005,Fiber
432a7c1c-8807-4d19-bf45-41a95ea83c61,Granite computer,2019,Plastic ABS
ce2f15ab-fa21-468e-97dc-27d9db303b73,Cheese,2016,Steel
1ce3ea58-4c16-4bbc-81fd-772995164bf1,Cotton soap,2015,Plastic PBT
f764101b-6251-46b1-838a-7dbddc3f9779,New rubber soap,2007,Fiber
b3c371b8-d73f-4297-ba58-4732a8741623,Keyboard,2012,Aluminum
4ee0ce68-f305-46d6-8ae2-e4e0620ad136,Cotton mouse,2016,Plastic ABS
6d7fa556-e881-4410-99dd-356f63f89259,Tasty soft hat,2011,Metal
fa956e15-d732-4e8d-a603-180a8b9c0be2,Keyboard,2015,Glass
966251ba-508c-4c92-ba10-135d14828ba1,Bike,2020,Metal
c10aa506-0ff5-4a13-86e4-1fd354a5427a,Fresh car,2006,Fiber
0f984ebe-a76a-48dd-905d-fc1ea89225cf,New gloves,2004,Plastic POM
af6f6053-1129-4936-a001-9e06ea0c2f81,Hat,2000,Glass Fiber
86f3af3a-7075-423e-8907-b82a4855d3e0,Cotton bike,2015,Glass
c4cd1371-c48f-4ef6-bb44-3f82eae2d5ef,Ball,2018,Plastic ABS
01b6ec21-5b49-4661-8c25-cef73baf0146,Pizza,2021,Plastic ABS
bd3f9d83-411b-4a9d-bd7d-79cad5b399dd,Mouse,2016,Steel
c6a303cd-80ae-422b-9210-c8680ef24469,Handmade steel cheese,2014,Wood
4f036fac-26dc-4906-84a7-ea3c01d89e9c,Chair,2013,Metal
fcf7b1ad-2d53-48b4-8b11-8487eae8eede,Sausages,2012,Glass Fiber
3a6b9cec-0bbd-4cdd-ad9b-4cd01616f250,Metal fish,2020,Plastic POM
d6fc5da9-1bfc-4f2f-988e-e976af1a92e3,Cheese,2015,Glass Fiber
29a60b6c-2cf5-4326-985b-127bd0cb4697,Computer,2005,Plastic ABS
ef0e4b0c-b28a-4a7f-aa10-6740c2f1537e,Gently used fish,2011,Plastic PBT
d8f8b5ee-5d48-4bdf-b54d-303eaa5d6a7f,Handcrafted salad,2020,Glass
692ef990-24b7-4365-ab61-105fd7769273,Gently used wooden ball,2017,Aluminum
7a10e079-6e59-465c-b873-4b15c54fbf7b,Gorgeous shirt,2000,Aluminum
e18856a3-c5e4-457c-a562-a3284277b141,Refined fresh bacon,2019,Metal
027801ed-5c1c-4360-b23d-cbfe23757e37,Tasty chips,2007,Aluminum
9b0af2de-c785-4ea7-94d2-a6bbd2b21258,Metal chair,2015,Wood
31c601e1-9ae9-4c30-8ab1-a12d69b41d3d,Intelligent tuna,2019,Glass
299b1d44-d117-4ab4-bbd5-cecb6332dd31,Sausages,2015,Glass
9a5099a3-274c-4807-bebc-57015ac5021d,New pants,2010,Glass
51460fad-2e70-4b7d-b58a-2a0f09fc70f1,Sleek computer,2012,Glass Fiber
2775e6ef-f670-422a-927d-cf58a57d6f26,Cotton fish,2021,Fiber
8e61ede8-5b50-493e-8983-1fad8c0c88e3,Gently used bike,2007,Plastic PBT
7006d645-a515-4831-b91c-6b7fbd01021f,Fantastic metal fish,2008,Steel
d956c3e9-fb46-4498-8d21-302b2e61f83d,Shoes,2022,Plastic ABS
15692c81-97db-4479-8e2e-0d766ad214aa,Frozen bacon,2009,Wood
f51e9ec1-9dbd-4785-9cbf-c8fd30ca7430,Steel chips,2016,Metal
7bb6652b-60f1-45b2-a583-1cd5fd15d313,For repair gloves,2018,Plastic PBT
2cada0bb-fd8c-4b0d-9b11-3db9d8220aaa,Awesome shirt,2012,Metal
8dcb9e4b-4b4e-4605-b911-1c132a1f2e37,Small frozen salad,2020,Glass
79af3111-7662-45d6-ae85-a2fb54c0d478,Granite mouse,2006,Glass
87751d69-c2d5-47c0-a4cf-73dcae2daac8,For repair cotton car,2009,Glass Fiber
9f042259-43be-4ed7-b11d-a36c2eaa2149,Gorgeous wooden pizza,2009,Fiber
e5b38882-d95e-4572-b3a8-9de885f484a7,Soft sausages,2009,Metal
8aae796b-ddcf-47ef-a52c-0156adb7e2f3,For repair granite shirt,2004,Metal
e86e8ef7-2190-4526-aa72-76c9adb80da6,Wooden mouse,2010,Aluminum
dff997b8-626f-4023-8e87-8e8edff89c8a,Plastic towels,2020,Glass Fiber
1d5fe0ce-2f0a-4528-bdc8-0b6719113ab4,Awesome rubber sausages,2011,Glass Fiber
561c4c8b-776d-44df-bc58-14bd0f752c65,Keyboard,2010,Glass
ed6daeb6-fb10-4346-b834-8ca64e6f9509,Ergonomic soft pizza,2021,Metal
41eb97f5-0597-4856-87a5-b8527e46e64e,Steel towels,2016,Aluminum
cd5668a3-7e32-41f4-a96f-41e7fa236acd,Small soft shirt,2018,Glass
f738c355-e18e-4f66-a13f-72b84d9b0c42,Chair,2013,Glass
c5e50990-250c-43e7-a927-d11c8c3d8e03,Shoes,2019,Plastic POM
617bdf10-5544-447f-9745-4ed3a5bb1201,Tasty chicken,2012,Plastic ABS
0b47e881-f8e5-47ae-945c-4497f0333228,Mouse,2005,Glass Fiber
874f7e9c-7399-4539-adef-f0604f3d8aa1,Gloves,2018,Glass Fiber
6af1c726-3c7a-4c63-aad7-3667f01a724b,Fantastic fresh shirt,2005,Plastic POM
fe6298e9-bf70-452c-b4aa-4f1b672cb019,Gorgeous wooden towels,2020,Plastic PBT
2a8890f4-ca1c-446f-aaff-641fb6f7a284,Steel pants,2006,Aluminum
a6d6aee8-eb63-4ee8-bda0-bd75f5049579,Incredible ball,2005,Wood
bd1ccebf-b6c7-4337-aa1b-b98605a9113c,For repair granite soap,2011,Plastic PBT
1ac11de1-564c-4928-a375-29f7c484d589,Soft bike,2009,Plastic PBT
8bc370c7-8ab2-4f7c-ae81-884d7cb5f004,Licensed plastic ball,2020,Metal
117612b7-c5ae-4836-973b-ed53cab0abb0,Ergonomic wooden sausages,2012,Glass Fiber
9f6713b4-02dd-45cd-9aee-08857cf4b148,Chicken,2022,Glass
b510e01f-353c-4ae9-91ae-816341f5ebf4,Steel salad,2004,Plastic ABS
52822c86-4a9b-4821-af90-f1acb3c5f137,Tuna,2003,Fiber
3dfbd456-2c78-4ca4-8f0a-52e880ecb717,Generic tuna,2007,Glass Fiber
44726841-ec90-4c2f-afb8-256df3d3d539,Rubber cheese,2020,Wood
b679e28d-61f5-4df1-996a-fda1ad82fea0,Frozen tuna,2007,Steel
19325fe6-4fb4-43b2-8901-91d6c269ad60,Small chips,2014,Wood
da031628-9f3f-40d1-8865-8f62076cf54f,Gently used pants,2014,Wood
0fc61ea0-1b5c-47b5-b0ca-4a9a36baae72,Chips,2014,Glass Fiber
1d06bb6b-f674-464e-84ab-f9198b9d6340,Ball,2013,Fiber
c3900178-71f8-4e28-a58a-10aa0a1c0f0c,Car,2011,Plastic ABS
608ff4c8-74de-41bd-8a65-7b15bbb94066,Soft sausages,2021,Glass Fiber
a131a6d7-6ced-4449-bec8-2ac06f865cf3,Keyboard,2014,Glass Fiber
9748276f-57ab-4864-aa76-4e243d8e5d66,Ergonomic frozen bike,2008,Steel
4985ce7f-ad73-4807-8660-09fb69bf7f14,Refined chips,2006,Plastic PBT
c8506042-4974-4af1-93f9-a38dba1bb5db,Shoes,2001,Fiber
a1a2dcdd-1d18-4391-858a-76b1cc005462,Soap,2001,Plastic PBT
2c09b56b-534d-4e64-b0b7-8bd2ec94b737,Fantastic pants,2021,Aluminum
ed11c2b2-07d7-4ebf-8eb0-97d2a5dc716a,Wooden soap,2006,Glass
197d6206-f2a6-4705-930d-ad84da4a4a2a,Handcrafted ball,2018,Steel
81675dad-7def-48d9-ae4c-856176c6c893,Generic plastic table,2021,Fiber
d957dbc9-984e-4ff0-a299-6e06cd1f32ff,Wooden towels,2013,Aluminum
44a17919-b6d5-44d2-b616-984a42bd65ab,Concrete sausages,2003,Glass Fiber
a9dc1c67-5a3f-428d-9eab-bdeb6346d8da,Cotton fish,2002,Glass Fiber
6293040d-7311-44f2-a94c-dfe0ba917686,Intelligent sausages,2002,Plastic PBT
b8a3815c-197d-4c05-a793-f54f034b09b3,Chair,2015,Glass Fiber
4e817b65-d90a-468f-ab33-e5e81e141fd0,Soft pizza,2015,Fiber
4fe6b25d-155a-4f3f-964e-b21c47c8cc9c,Tuna,2008,Metal
79f73e79-2032-46ad-b916-cf81918fa671,Ball,2011,Plastic PBT
df5f1622-76df-4aca-94a4-443fe36a57bf,Small granite cheese,2010,Metal
399984fb-a5d9-44a9-967b-c0d36681aa0d,Cotton towels,2003,Metal
39e36a0a-477a-4823-ad33-ebfa05ea6c28,Chair,2003,Wood
2286cc76-7e8e-4889-87c2-07301c4bdbb0,Rustic gloves,2010,Wood
346162e6-366d-4053-83d7-a08331f59023,Small granite chair,2002,Wood
a584706b-abea-47a6-b57e-7c1fe28302c6,For repair salad,2008,Glass
7db85608-9610-4257-a9db-e27d4ccfd05b,Gorgeous sausages,2016,Fiber
9a0508a7-21b3-408d-9926-4cf682b19b2c,Chicken,2003,Plastic POM
0e776645-4406-4edf-b827-2b3ba9d988db,Sleek soap,2022,Plastic PBT
b9780b9c-3c0d-45f9-8dcf-40c1a4b33ced,Rubber mouse,2004,Glass Fiber
19fdd986-92ee-42aa-807b-2ecf3c095c1d,Shoes,2005,Aluminum
5331e86f-5438-4b43-8e9e-fc04d34c38ba,Soft computer,2009,Steel
b7848d7d-835b-43f3-955d-30afa5bd05f6,Gently used metal chair,2018,Glass Fiber
57853311-085b-4f62-94e0-f48fa98c92c9,Handmade plastic pants,2007,Metal
66310424-ed6a-4ffc-9b28-44e228ed6694,Pizza,2005,Plastic ABS
4da77eb3-b3f8-467b-adea-7e6f359bfc16,Small wooden salad,2007,Wood
6510a606-8e36-44e9-bd33-ccd8d9a738ee,Handmade table,2017,Steel
a3b6d004-d1d0-4f56-b245-cacdadae572b,Awesome towels,2014,Plastic POM
6a1e0bfd-a07b-4806-b879-aa20259bdaec,Rubber ball,2018,Plastic ABS
10196dd3-bc76-479e-9cfb-283dc6026b41,Awesome pants,2014,Fiber
abfc627e-4092-4845-ab9b-3ed3e3752a3e,Wooden chair,2005,Steel
83e0e50d-ad5b-4ab7-b616-74ad7887061f,Chips,2021,Plastic PBT
336e259e-6fc3-46c5-b2d9-87f4abd90b60,New soft shoes,2014,Plastic POM
5e3223b3-ae50-4b0a-9a84-1e0b806c54cf,Gently used cotton salad,2017,Glass
27712835-9314-4ed8-870b-c5a3744286a5,Metal chips,2010,Steel
a336457b-c304-4d41-8a53-30f70dece258,Intelligent chicken,2014,Plastic PBT
10eb9f34-5128-4edf-acee-4e3fb0a9e91b,Fantastic soft chair,2001,Metal
267d3497-6dda-497a-83ba-ba3d2af7ff52,Fish,2019,Glass Fiber
92fbde5f-6c79-4570-97d7-38af9c050e8b,Practical pants,2015,Aluminum
c23bb628-2937-4d11-bb48-738d4f566cb4,Granite salad,2012,Wood
6fe59979-37d4-40bf-aff3-32af41c4a5de,Steel fish,2010,Plastic PBT
f2e5c3d9-f6e1-4ea9-b78d-77659327f06f,Hat,2013,Wood
529051d7-ce67-4eeb-b29a-2de98a73b18a,Steel fish,2019,Steel
df27d647-43a3-451b-b125-0fec7cd02bf2,New granite car,2004,Glass Fiber
ddf1dba6-3efd-4b1f-a387-ed9ae80cb199,Chair,2014,Wood
c08ef45a-dc36-4169-a7f4-5f4725c24340,Cotton keyboard,2020,Plastic ABS
413a1892-4391-4464-8f73-3d7de860fece,Fresh shirt,2020,Aluminum
ddc9a330-fc05-4926-aaf8-a7e81e9e3ad3,Chicken,2005,Plastic ABS
70d85a91-af38-4edc-b471-87ad86bdb1ae,For repair shirt,2001,Glass
3195e0b0-bb72-4ad2-a6c6-777a19935e37,Wooden shoes,2006,Aluminum
1f7af2d7-bcec-4e4d-8a01-da65f860fa24,Generic gloves,2002,Aluminum
27db9573-e69a-45a1-bd0b-6a45868ad598,Plastic soap,2008,Aluminum
140fb93b-b137-450f-ae97-9f055e740930,Intelligent bacon,2012,Plastic POM
725a4ff0-b155-43b7-b36d-651c83b9236e,Granite chair,2008,Plastic PBT
c9d34ef6-b510-4710-9efe-3e018ea8ab84,Bike,2022,Plastic PBT
29351751-c9d7-4304-8aa1-ecdb48f4c52e,Frozen hat,2002,Glass
ffb736d7-e6e2-42fa-8173-7a8e7b22134a,Gently used shirt,2007,Steel
c624868e-a7ff-482d-9c85-dcaa6a7c91d1,Metal chair,2007,Glass Fiber
53cbec33-b413-461a-b37d-ed35221b4036,Incredible granite soap,2003,Plastic POM
971d9d42-5a9b-42c6-94cb-918fea633f45,Small hat,2010,Plastic ABS
8c4fdbde-3c69-4dfe-8c88-92cc79fef6d3,Bacon,2001,Glass
9ba15f1a-6379-4b3f-a3fd-b31bfdd28fe4,Generic fresh mouse,2007,Plastic POM
69de6a8a-ac61-4571-abec-06ef5b156617,Car,2022,Plastic POM
3af88db8-f05d-45dd-9535-139e4cf363d9,Gorgeous bacon,2016,Plastic PBT
567093f2-b172-4876-947b-ffcf9e5be10b,Bike,2012,Plastic PBT
7a19b848-70fb-43b7-b783-2e57e4907e30,Table,2008,Wood
dc14e7d2-3658-4a91-ac29-505cb2285337,Pizza,2022,Wood
225d51e9-204a-4b2d-b343-3c3ea04c21e4,Towels,2010,Steel
83e712b9-6d8f-4f92-a79f-c872ecdba441,Soap,2009,Plastic POM
7ad63b72-fdcf-4a65-854b-9fba85ecb9a5,Metal hat,2015,Metal
c0fa43c3-96f3-44d9-8a00-6fa41c71d955,Metal pizza,2013,Aluminum
486416df-d821-4839-be0d-198f9c2439c2,Gently used mouse,2008,Steel
f1df3620-18e5-4fc5-acb8-4ec06f0d2ae2,Generic steel tuna,2018,Plastic ABS
d7b89e48-d9fe-4705-8f31-b585baaf59fd,New gloves,2017,Glass Fiber
5fd3bb1b-8e9d-495a-a40a-37afee0be5d4,Bike,2022,Glass Fiber
53058d2e-e521-4f16-b465-ade8470c89b1,Generic frozen chicken,2010,Plastic POM
f3f4a25c-1645-4830-bd1b-a79cf068e384,Chair,2019,Plastic ABS
2a6ed67c-670c-4aac-b128-c33e55ad372c,Handmade ball,2021,Aluminum
892fd193-639c-4046-9f6d-b3aabff4aa02,Intelligent soap,2013,Wood
2ad18129-31c6-451d-bb21-7de473a5421c,Small frozen soap,2000,Aluminum
c7cf148c-4bb2-4ced-8d89-0c5db38ae320,Frozen shoes,2010,Aluminum
5e297297-ee1b-415e-80b6-8e11737552e8,Rustic chips,2013,Glass
0f2924f7-a48f-4531-b42a-78b2ee303153,Fresh pizza,2009,Plastic POM
5b7414e1-4e23-4d96-97a4-213565e61361,Shoes,2021,Aluminum
dd3072ca-bc22-4bb4-89da-f63595b3dabb,Fresh table,2007,Wood
937f0ba8-8dab-49ec-8c51-0031699261f9,Shoes,2006,Steel
4dda3166-f579-42d8-a200-59f8dd062412,Pizza,2002,Aluminum
1809e615-85d3-49c0-a9d1-0a58ad612ad0,Incredible fish,2004,Plastic POM
80fa3463-e9dc-47fa-b080-5e83867ad6ca,Rubber car,2022,Glass
b7bb8926-ffee-4185-8129-722aa9cb4e4a,Concrete keyboard,2016,Wood
2fd8cc3b-3d8a-4e51-81d6-796c41b28857,Granite fish,2022,Glass
ac6da692-889c-47e5-9f3c-a9f497da0db4,Rustic plastic gloves,2012,Fiber
360a9b4d-7c12-45b3-9809-929b5996431d,Car,2021,Glass
89db91b0-5e87-4614-b96b-c3032ccecebb,Pizza,2008,Plastic POM
8795fd02-e42b-4fd7-8de0-9608195389ce,Chips,2020,Glass Fiber
32eea628-2685-44c1-b214-b2d220a804be,Concrete shoes,2016,Metal
4c30200e-4636-4b29-a7e9-3bfa71be35e6,Wooden soap,2014,Plastic PBT
fc8cabee-9398-43ae-8065-f5d29e1489b4,Used fish,2020,Plastic PBT
7d3cdb2d-bf24-4daa-a65f-dbb162871ce5,Handmade fresh computer,2001,Steel
a0c8cda2-3995-428f-a6dd-92b7775039da,Bike,2018,Plastic POM
73742fbe-11ae-44d4-ab39-cba9aa53da63,Soft bike,2018,Steel
ab6af3f0-e483-42a4-89ec-51ddaa39dab5,Rustic cotton shirt,2019,Plastic POM
70c394a7-1fd7-4a7a-89ef-51c4868e291f,Cheese,2014,Steel
ff019f50-db73-4061-8060-67a8c95467f0,Rubber gloves,2017,Aluminum
8688c0b8-8acf-4fa2-a423-97417e552e83,Chips,2012,Glass Fiber
e5fc9b0c-6c70-48e1-bdee-cee55c93f4df,Soft bike,2008,Glass
ad31ac0c-6dbd-42ef-9b9c-435298bba357,Ergonomic cotton ball,2000,Plastic ABS
87f6e19c-1566-4108-b600-c77f30020d91,Handmade granite towels,2010,Glass Fiber
c4662435-ea4b-4740-919b-9e8017236f5a,Plastic salad,2008,Plastic POM
cd3f352e-1833-4cc2-acbd-cc6183eca254,Incredible concrete car,2013,Fiber
9c027f68-1ab6-4991-94f3-6a3862267eb6,Handmade pants,2019,Aluminum
b57c4e30-19af-447f-b9f3-04ec7780da46,Generic shirt,2011,Glass Fiber
41f7fd6a-861c-4cd6-9f94-3940eaccea6f,Tasty cheese,2008,Wood
19f10ffd-0d51-4b56-9825-d30a9ff901be,Practical rubber fish,2001,Plastic POM
af0378fe-5773-41dd-8091-3bfdcdba1795,Tasty salad,2010,Glass Fiber
056f433b-e970-41ea-9993-8ecc227cdc37,Granite salad,2014,Steel
ad28191f-8aad-4660-a2db-0076da542a19,Unbranded metal car,2013,Metal
c025b4de-6a9b-49f7-a9e7-33d6c08a914f,Ball,2005,Glass Fiber
69d43076-2176-4e60-9089-b3a1280cb7ba,Frozen car,2006,Plastic ABS
4cf9d297-648a-4229-831d-cb8be22c7fef,Plastic table,2013,Wood
77024b88-9b8b-4d8f-a08b-393f6cc696a7,Ball,2016,Plastic POM
89e79ec6-89bc-4733-aa57-57d42154b281,Sleek steel chicken,2022,Plastic PBT
3dc27bdc-5b12-4a48-bdfc-0e6ca37e14e7,Metal mouse,2003,Aluminum
d69d6698-9f7b-4671-a559-4587c87a9b37,Gently used table,2002,Wood
19036437-8c3e-48a7-9dde-52ee484d0313,Plastic shirt,2009,Wood
81f724fd-d16c-4dbd-9e35-b73d383dca59,Fantastic gloves,2002,Plastic PBT
3cb6c3a0-421b-4303-b8c1-f7b0aae34679,Used rubber tuna,2005,Metal
540d9771-98b6-49cd-beeb-a156f6fe3900,Practical cheese,2021,Aluminum
4e356289-1c49-41b5-97a0-39d888b9292f,Used frozen fish,2005,Steel
e0afa2b4-1eeb-4659-b3b6-24901e50ac62,Rubber sausages,2008,Glass
6454a00c-1032-47a1-a1d6-37609a6aa65a,Shoes,2005,Glass
91001d3c-ae10-4ecb-999e-15d0a48bde56,Small car,2018,Metal
13ee4082-1472-458e-ab8a-6b867c0fa71c,Bike,2000,Plastic PBT
dbc46895-8304-409c-a012-9ca04d009a08,Concrete hat,2013,Metal
59928235-e13a-4cc1-8880-c39975240ba8,Metal table,2016,Glass
4b82fc82-37c9-4288-85f6-12d4eafa793f,Gently used concrete towels,2001,Plastic PBT
8b3b07d9-79e0-448a-b89f-5738971d76c3,Fish,2014,Fiber
15ce3068-e413-463e-ac46-6c8a41507d7f,Computer,2005,Steel
a26b3cd5-2d13-4aa8-99e1-040fcce7619c,Bike,2002,Plastic PBT
0c8a6320-b6d9-425c-894d-d79b2d56a270,New concrete mouse,2011,Glass
b2ad142f-aa48-40a1-8fc4-eabe258343df,Handmade metal cheese,2022,Fiber
bee9e11b-5fd6-466c-b71b-642a76550286,Granite gloves,2009,Plastic ABS
b3a12c1c-898e-4eba-94f5-6293703288f9,Used concrete cheese,2014,Glass Fiber
e1df251d-1626-4d17-b13a-3e008f836e20,Rubber chips,2008,Metal
c49ee233-e2d1-4a8f-9b18-4c55d551952e,Practical mouse,2016,Plastic ABS
b6a05312-7a1e-4c89-98c3-6c3e391a78dd,Steel salad,2004,Glass Fiber
c2f6a2dd-9c51-4e15-ad46-4cc252660e99,Steel pants,2001,Aluminum
4a2d1e93-bca1-4268-a107-5402c2713569,Shoes,2003,Glass Fiber
cd5cba8e-32f6-4dcb-b991-a56e130cba42,Used computer,2021,Plastic PBT
a546a9e4-4800-48a1-8023-fed12fa401bd,Fantastic fresh bike,2009,Plastic ABS
f9e19f94-815f-4e79-ab5a-8af8cf96a1eb,Handcrafted steel fish,2020,Plastic POM
e3513387-d100-479a-a21d-41b8a9c5dc9f,Unbranded chicken,2011,Plastic PBT
579739c3-6785-4758-87bb-29b9f6e1c406,Awesome frozen bike,2014,Aluminum
a04e6633-8cce-4f81-a125-12148903151e,Towels,2003,Plastic ABS
8f5002e9-0950-4138-a1b4-87a0ca06da91,Intelligent frozen bacon,2015,Plastic POM
a493d596-a9a3-4831-bd5e-e32a0b4966ba,Wooden cheese,2021,Plastic ABS
318dc4cd-e4d4-4777-8ed1-67bc6f99eb49,Unbranded metal car,2012,Glass Fiber
cfe8141a-356e-47c4-9677-16b53818dee0,Frozen salad,2009,Fiber
eb982678-69ad-4c1a-9b32-8b3dc7fb9201,Chicken,2001,Aluminum
5ade2760-fc51-4616-8f4b-20914c18a1f6,Sleek steel shirt,2002,Plastic PBT
d05a7e04-775b-41a5-838e-a275457bc2b3,Concrete towels,2011,Glass Fiber
22021c67-25d8-40d2-a202-6f76f7332647,Rustic metal salad,2003,Wood
a8c22be8-1cd1-4600-8ebf-e825a27b1ad2,Used ball,2005,Metal
c24b053c-d1b3-4848-b2cb-1187c904bacb,Fresh tuna,2015,Metal
025f0691-6351-4811-98f6-c19edd7410d7,Chips,2008,Wood
23691b01-92fc-43cd-897a-da88e5a87ff7,Handmade keyboard,2013,Glass Fiber
d8966611-2368-4509-8469-7d369b27c9c1,Generic pants,2014,Glass
a2f8b280-3d67-4bf3-83a5-404795d5177f,Fish,2011,Wood
a678423c-6d9f-4005-9d5d-29245bb88b52,Frozen salad,2001,Aluminum
18b8e42c-f295-40e3-80d2-7d64257ae358,Ergonomic chips,2001,Plastic PBT
1578a768-4f60-4d7a-9c49-3cf2c2c2258f,Sleek car,2010,Plastic ABS
54c64e40-478f-4607-b1c8-bcfa0d9754ae,Fresh shirt,2016,Wood
7f3c46a3-2e26-49f5-9105-87dd0d24e003,Incredible chips,2018,Glass Fiber
3968c014-5581-4096-bf15-08563511440b,Mouse,2014,Metal
